,cik,year,10-K,10-Q,10-KQ
5895,24090,2011,1,3,4
5896,24090,2012,1,3,4
5897,24090,2013,1,3,4
5898,24090,2014,1,3,4
5899,24090,2015,1,3,4
5900,24090,2016,1,3,4
5901,24090,2017,1,3,4
5902,24104,1995,0,1,1
5903,24104,1996,1,1,2
5904,24104,1997,1,3,4
5905,24104,1998,1,3,4
5906,24104,1999,1,3,4
5907,24104,2000,1,3,4
5908,24104,2001,1,3,4
5909,24104,2002,1,3,4
5910,24104,2003,1,3,4
5911,24104,2004,1,3,4
5912,24104,2005,1,3,4
5913,24104,2006,1,3,4
5914,24104,2007,1,3,4
5915,24104,2008,1,3,4
5916,24104,2009,1,3,4
5917,24104,2010,1,3,4
5918,24104,2011,1,3,4
5919,24104,2012,1,3,4
5920,24104,2013,1,3,4
5921,24104,2014,1,3,4
5922,24104,2015,1,3,4
5923,24104,2016,1,3,4
5924,24104,2017,1,3,4
5925,24148,1997,1,0,1
5926,24148,1998,0,2,2
5927,24148,1999,1,1,2
5928,24186,1995,0,1,1
5929,24186,1996,0,1,1
5930,24454,1995,0,1,1
5931,24454,1996,0,1,1
5932,24454,1997,0,3,3
5933,24454,1998,0,3,3
5934,24454,1999,0,3,3
5935,24454,2000,0,3,3
5936,24454,2001,0,3,3
5937,24454,2002,0,1,1
5938,24491,1995,0,1,1
5939,24491,1996,0,1,1
5940,24491,1997,0,3,3
5941,24491,1998,0,3,3
5942,24491,1999,0,3,3
5943,24491,2000,0,3,3
5944,24491,2001,1,3,4
5945,24491,2002,0,3,3
5946,24491,2003,1,3,4
5947,24491,2004,1,3,4
5948,24491,2005,1,3,4
5949,24491,2006,1,3,4
5950,24491,2007,1,3,4
5951,24491,2008,1,3,4
5952,24491,2009,1,3,4
5953,24491,2010,1,3,4
5954,24491,2011,1,3,4
5955,24491,2012,1,3,4
5956,24491,2013,1,2,3
5957,24491,2014,1,4,5
5958,24491,2015,1,3,4
5959,24491,2016,1,3,4
5960,24491,2017,1,3,4
5961,24545,1995,0,1,1
5962,24545,1996,0,1,1
5963,24545,1997,0,3,3
5964,24545,1998,0,3,3
5965,24545,1999,0,3,3
5966,24545,2000,0,3,3
5967,24545,2001,0,3,3
5968,24545,2002,1,3,4
5969,24545,2003,1,3,4
5970,24545,2004,1,3,4
5971,24545,2005,1,3,4
5972,24545,2006,1,3,4
5973,24545,2007,1,3,4
5974,24545,2008,1,3,4
5975,24545,2009,1,3,4
5976,24545,2010,1,3,4
5977,24545,2011,1,3,4
5978,24545,2012,1,3,4
5979,24545,2013,1,3,4
5980,24545,2014,1,3,4
5981,24545,2015,1,3,4
5982,24545,2016,1,3,4
5983,24545,2017,1,3,4
5984,24654,1995,0,1,1
5985,24654,1996,0,1,1
5986,24741,1995,0,1,1
5987,24741,1996,1,1,2
5988,24741,1997,1,3,4
5989,24741,1998,1,3,4
5990,24741,1999,1,3,4
5991,24741,2000,0,3,3
5992,24741,2001,0,3,3
5993,24741,2002,1,3,4
5994,24741,2003,1,3,4
5995,24741,2004,1,3,4
5996,24741,2005,1,3,4
5997,24741,2006,1,3,4
5998,24741,2007,1,3,4
5999,24741,2008,1,3,4
6000,24741,2009,1,3,4
6001,24741,2010,1,3,4
6002,24741,2011,1,3,4
6003,24741,2012,1,3,4
6004,24741,2013,1,3,4
6005,24741,2014,1,3,4
6006,24741,2015,1,3,4
6007,24741,2016,1,3,4
6008,24741,2017,1,2,3
6009,24751,2006,1,3,4
6010,24751,2007,1,3,4
6011,24751,2008,1,3,4
6012,24751,2009,1,3,4
6013,24751,2010,1,3,4
6014,24751,2011,1,3,4
6015,24751,2012,1,3,4
6016,24751,2013,0,3,3
6017,25095,1995,0,1,1
6018,25095,1996,0,1,1
6019,25095,1997,0,3,3
6020,25095,1998,0,4,4
6021,25095,1999,0,3,3
6022,25095,2000,0,3,3
6023,25095,2001,0,3,3
6024,25095,2002,1,3,4
6025,25095,2003,1,3,4
6026,25095,2004,1,3,4
6027,25095,2005,1,3,4
6028,25095,2006,1,0,1
6029,25118,1995,0,1,1
6030,25118,1996,0,1,1
6031,25118,1997,1,3,4
6032,25118,1998,1,3,4
6033,25118,1999,0,3,3
6034,25118,2000,0,3,3
6035,25118,2001,0,3,3
6036,25118,2002,0,3,3
6037,25118,2003,1,3,4
6038,25118,2004,1,3,4
6039,25191,1995,0,1,1
6040,25191,1996,0,2,2
6041,25191,1997,1,3,4
6042,25191,1998,1,3,4
6043,25191,1999,1,3,4
6044,25191,2000,1,3,4
6045,25191,2001,1,3,4
6046,25191,2002,1,4,5
6047,25191,2003,1,3,4
6048,25191,2004,1,3,4
6049,25191,2005,1,3,4
6050,25191,2006,1,3,4
6051,25191,2007,1,3,4
6052,25191,2008,1,2,3
6053,25212,1995,1,0,1
6054,25212,1996,1,1,2
6055,25212,1997,1,3,4
6056,25212,1998,1,3,4
6057,25212,1999,1,3,4
6058,25212,2000,1,3,4
6059,25212,2001,1,3,4
6060,25212,2002,1,3,4
6061,25212,2003,1,3,4
6062,25212,2004,1,3,4
6063,25212,2005,1,3,4
6064,25212,2006,1,3,4
6065,25212,2007,1,3,4
6066,25212,2008,1,3,4
6067,25212,2009,1,3,4
6068,25212,2010,1,3,4
6069,25212,2011,1,3,4
6070,25212,2012,1,3,4
6071,25212,2013,1,3,4
6072,25212,2014,1,3,4
6073,25212,2015,0,2,2
6074,25232,1995,0,1,1
6075,25232,1996,0,1,1
6076,25232,1997,1,3,4
6077,25232,1998,1,3,4
6078,25232,1999,1,3,4
6079,25232,2000,1,3,4
6080,25232,2001,1,3,4
6081,25232,2002,1,3,4
6082,25232,2003,1,3,4
6083,25232,2004,1,3,4
6084,25232,2005,1,3,4
6085,25232,2006,1,3,4
6086,25232,2007,1,3,4
6087,25232,2008,1,3,4
6088,25232,2009,1,3,4
6089,25232,2010,1,3,4
6090,25232,2011,1,3,4
6091,25232,2012,1,3,4
6092,25232,2013,1,3,4
6093,25232,2014,1,3,4
6094,25232,2015,1,3,4
6095,25232,2016,1,3,4
6096,25232,2017,1,3,4
6097,25305,1996,0,1,1
6098,25305,1997,1,3,4
6099,25305,1998,0,3,3
6100,25305,1999,0,3,3
6101,25305,2000,0,3,3
6102,25305,2001,0,3,3
6103,25305,2002,0,3,3
6104,25305,2003,1,3,4
6105,25305,2004,1,3,4
6106,25305,2005,1,5,6
6107,25305,2006,1,0,1
6108,25350,1995,0,1,1
6109,25350,1996,0,1,1
6110,25350,1997,0,3,3
6111,25350,1998,1,3,4
6112,25350,1999,0,3,3
6113,25350,2000,1,2,3
6114,25354,1995,0,1,1
6115,25354,1996,0,2,2
6116,25354,1997,0,3,3
6117,25354,1998,0,3,3
6118,25354,1999,0,3,3
6119,25354,2000,0,2,2
6120,25354,2001,0,3,3
6121,25354,2002,1,3,4
6122,25354,2003,1,3,4
6123,25354,2004,1,3,4
6124,25354,2005,1,3,4
6125,25354,2006,1,3,4
6126,25354,2007,1,5,6
6127,25354,2008,1,3,4
6128,25354,2009,1,3,4
6129,25354,2010,1,3,4
6130,25354,2011,1,3,4
6131,25354,2012,1,3,4
6132,25360,1995,1,1,2
6133,25360,1996,2,3,5
6134,25360,1997,1,3,4
6135,25360,1998,1,2,3
6136,25360,1999,1,3,4
6137,25360,2000,0,2,2
6138,25373,1995,1,1,2
6139,25373,1996,1,2,3
6140,25373,1997,1,3,4
6141,25373,1998,0,3,3
6142,25445,1995,0,1,1
6143,25445,1996,0,1,1
6144,25445,1997,0,3,3
6145,25445,1998,1,3,4
6146,25445,1999,0,3,3
6147,25445,2000,1,4,5
6148,25445,2001,0,3,3
6149,25445,2002,0,3,3
6150,25445,2003,1,3,4
6151,25445,2004,1,3,4
6152,25445,2005,1,3,4
6153,25445,2006,1,3,4
6154,25445,2007,1,3,4
6155,25445,2008,1,3,4
6156,25445,2009,1,3,4
6157,25445,2010,1,3,4
6158,25445,2011,1,3,4
6159,25445,2012,1,3,4
6160,25445,2013,1,3,4
6161,25445,2014,1,3,4
6162,25445,2015,1,3,4
6163,25445,2016,1,3,4
6164,25445,2017,1,3,4
6165,25475,1995,0,1,1
6166,25475,1996,0,1,1
6167,25475,1997,1,3,4
6168,25475,1998,0,3,3
6169,25475,1999,0,3,3
6170,25475,2000,0,3,3
6171,25475,2001,1,3,4
6172,25475,2002,0,3,3
6173,25475,2003,1,3,4
6174,25475,2004,1,3,4
6175,25475,2005,1,3,4
6176,25475,2006,1,3,4
6177,25475,2007,1,3,4
6178,25475,2008,1,3,4
6179,25475,2009,1,3,4
6180,25475,2010,1,3,4
6181,25475,2011,1,3,4
6182,25475,2012,1,3,4
6183,25475,2013,1,3,4
6184,25475,2014,1,3,4
6185,25475,2015,1,3,4
6186,25475,2016,1,3,4
6187,25475,2017,1,3,4
6188,25506,1995,0,1,1
6189,25598,1995,0,1,1
6190,25598,1996,1,1,2
6191,25598,1997,1,3,4
6192,25598,1998,1,3,4
6193,25598,1999,1,3,4
6194,25598,2000,1,3,4
6195,25598,2001,1,3,4
6196,25598,2002,1,3,4
6197,25598,2003,1,3,4
6198,25598,2004,1,3,4
6199,25598,2005,1,3,4
6200,25598,2006,1,3,4
6201,25598,2007,1,3,4
6202,25598,2008,1,3,4
6203,25598,2009,1,3,4
6204,25598,2010,1,3,4
6205,25598,2011,1,3,4
6206,25598,2012,1,3,4
6207,25598,2013,1,3,4
6208,25598,2014,1,3,4
6209,25598,2015,1,3,4
6210,25598,2016,1,3,4
6211,25598,2017,1,3,4
6212,25600,1995,0,1,1
6213,25600,1996,1,1,2
6214,25600,1997,1,3,4
6215,25600,1998,1,3,4
6216,25600,1999,1,3,4
6217,25600,2000,1,3,4
6218,25600,2001,1,3,4
6219,25600,2002,1,3,4
6220,25600,2003,1,3,4
6221,25600,2004,1,3,4
6222,25600,2005,1,3,4
6223,25600,2006,1,3,4
6224,25600,2007,1,3,4
6225,25600,2008,1,3,4
6226,25600,2009,1,3,4
6227,25600,2010,1,3,4
6228,25600,2011,1,3,4
6229,25600,2012,1,1,2
6230,25657,1995,1,1,2
6231,25657,1996,0,2,2
6232,25657,1997,1,3,4
6233,25657,1998,1,3,4
6234,25657,1999,1,2,3
6235,25657,2000,1,3,4
6236,25657,2001,1,3,4
6237,25657,2002,1,3,4
6238,25657,2003,1,4,5
6239,25657,2004,1,3,4
6240,25657,2005,1,3,4
6241,25657,2006,1,3,4
6242,25657,2007,1,3,4
6243,25743,1995,0,1,1
6244,25743,1996,0,1,1
6245,25743,1997,1,3,4
6246,25743,1998,1,4,5
6247,25743,1999,1,3,4
6248,25743,2000,1,3,4
6249,25743,2001,1,3,4
6250,25743,2002,1,4,5
6251,25743,2003,1,3,4
6252,25743,2004,1,3,4
6253,25743,2005,1,3,4
6254,25743,2006,1,3,4
6255,25743,2007,1,2,3
6256,25743,2008,1,3,4
6257,25743,2009,1,3,4
6258,25743,2010,1,3,4
6259,25743,2011,1,3,4
6260,25743,2012,1,3,4
6261,25743,2013,1,3,4
6262,25743,2014,1,3,4
6263,25743,2015,1,3,4
6264,25743,2016,1,3,4
6265,25743,2017,1,3,4
6266,25757,1995,0,1,1
6267,25757,1996,1,1,2
6268,25757,1997,1,3,4
6269,25757,1998,1,3,4
6270,25757,1999,1,2,3
6271,25793,1995,0,1,1
6272,25793,1996,1,1,2
6273,25793,1997,1,3,4
6274,25793,1998,1,3,4
6275,25793,1999,1,3,4
6276,25793,2000,1,3,4
6277,25793,2001,1,3,4
6278,25793,2002,1,3,4
6279,25793,2003,1,3,4
6280,25793,2004,1,3,4
6281,25793,2005,1,3,4
6282,25793,2006,1,3,4
6283,25793,2007,1,3,4
6284,25793,2008,1,3,4
6285,25793,2009,1,3,4
6286,25793,2010,1,3,4
6287,25793,2011,1,3,4
6288,25793,2012,1,3,4
6289,25793,2013,1,3,4
6290,25871,1995,0,1,1
6291,25871,1996,0,1,1
6292,25871,1997,1,2,3
6293,25871,1998,0,3,3
6294,25885,1995,0,1,1
6295,25885,1996,1,1,2
6296,25885,1997,1,3,4
6297,25885,1998,1,3,4
6298,25885,1999,1,3,4
6299,25885,2000,1,3,4
6300,25890,1995,0,1,1
6301,25890,1996,0,1,1
6302,25890,1997,0,3,3
6303,25890,1998,0,4,4
6304,25890,1999,2,3,5
6305,25890,2000,0,3,3
6306,25890,2001,1,3,4
6307,25890,2002,1,3,4
6308,25895,1995,0,1,1
6309,25895,1996,0,2,2
6310,25895,1997,0,3,3
6311,25895,1998,1,3,4
6312,25895,1999,0,3,3
6313,25895,2000,0,3,3
6314,25895,2001,1,3,4
6315,25895,2002,1,3,4
6316,25895,2003,1,3,4
6317,25895,2004,1,3,4
6318,25895,2005,1,3,4
6319,25895,2006,1,3,4
6320,25895,2007,1,3,4
6321,25895,2008,1,3,4
6322,25895,2009,1,3,4
6323,25895,2010,1,3,4
6324,25895,2011,1,3,4
6325,25895,2012,1,3,4
6326,25895,2013,1,3,4
6327,25895,2014,1,3,4
6328,25895,2015,1,3,4
6329,25895,2016,1,3,4
6330,25895,2017,1,3,4
6331,26058,1995,0,1,1
6332,26058,1996,1,1,2
6333,26058,1997,1,3,4
6334,26058,1998,1,3,4
6335,26058,1999,1,3,4
6336,26058,2000,1,3,4
6337,26058,2001,1,3,4
6338,26058,2002,1,3,4
6339,26058,2003,1,3,4
6340,26058,2004,1,3,4
6341,26058,2005,1,3,4
6342,26058,2006,1,3,4
6343,26058,2007,1,3,4
6344,26058,2008,1,3,4
6345,26058,2009,1,3,4
6346,26058,2010,1,3,4
6347,26058,2011,1,3,4
6348,26058,2012,1,3,4
6349,26058,2013,1,3,4
6350,26058,2014,1,3,4
6351,26058,2015,1,3,4
6352,26058,2016,1,3,4
6353,26058,2017,1,3,4
6354,26076,1995,1,0,1
6355,26076,1996,0,1,1
6356,26076,1997,0,3,3
6357,26076,1998,0,3,3
6358,26076,1999,0,3,3
6359,26076,2000,0,3,3
6360,26076,2001,0,3,3
6361,26076,2002,1,3,4
6362,26076,2003,1,3,4
6363,26076,2004,1,3,4
6364,26076,2005,1,3,4
6365,26076,2006,1,3,4
6366,26076,2007,1,3,4
6367,26076,2008,1,3,4
6368,26076,2009,1,3,4
6369,26076,2010,1,3,4
6370,26076,2011,1,3,4
6371,26076,2012,1,3,4
6372,26076,2013,1,3,4
6373,26076,2014,1,3,4
6374,26076,2015,1,3,4
6375,26076,2016,1,3,4
6376,26076,2017,1,3,4
6377,26093,1995,0,1,1
6378,26093,1996,0,1,1
6379,26093,1997,0,2,2
6380,26172,1995,0,1,1
6381,26172,1996,1,1,2
6382,26172,1997,1,3,4
6383,26172,1998,1,3,4
6384,26172,1999,1,3,4
6385,26172,2000,1,3,4
6386,26172,2001,1,3,4
6387,26172,2002,1,3,4
6388,26172,2003,1,3,4
6389,26172,2004,1,3,4
6390,26172,2005,1,3,4
6391,26172,2006,1,3,4
6392,26172,2007,1,3,4
6393,26172,2008,1,3,4
6394,26172,2009,1,3,4
6395,26172,2010,1,3,4
6396,26172,2011,1,3,4
6397,26172,2012,1,3,4
6398,26172,2013,1,3,4
6399,26172,2014,1,3,4
6400,26172,2015,1,3,4
6401,26172,2016,1,3,4
6402,26172,2017,1,3,4
6403,26285,1995,0,1,1
6404,26285,1996,0,2,2
6405,26285,1997,1,3,4
6406,26285,1998,1,3,4
6407,26285,1999,0,3,3
6408,26285,2000,1,3,4
6409,26285,2001,1,3,4
6410,26285,2002,1,3,4
6411,26285,2003,1,3,4
6412,26285,2004,1,3,4
6413,26285,2005,1,3,4
6414,26285,2006,1,2,3
6415,26324,1995,0,1,1
6416,26324,1996,1,1,2
6417,26324,1997,1,3,4
6418,26324,1998,1,3,4
6419,26324,1999,1,3,4
6420,26324,2000,1,3,4
6421,26324,2001,1,3,4
6422,26324,2002,1,4,5
6423,26324,2003,1,3,4
6424,26324,2004,1,2,3
6425,26324,2005,1,3,4
6426,26324,2006,1,3,4
6427,26324,2007,1,3,4
6428,26324,2008,1,3,4
6429,26324,2009,1,3,4
6430,26324,2010,1,3,4
6431,26324,2011,1,3,4
6432,26324,2012,1,3,4
6433,26324,2013,1,3,4
6434,26324,2014,1,3,4
6435,26324,2015,1,3,4
6436,26324,2016,1,3,4
6437,26324,2017,1,3,4
6438,26361,1995,1,1,2
6439,26361,1996,0,1,1
6440,26537,1995,1,1,2
6441,26537,1996,1,2,3
6442,26537,1997,0,3,3
6443,26537,1998,0,3,3
6444,26537,2000,0,1,1
6445,26537,2002,1,0,1
6446,26537,2003,1,3,4
6447,26537,2004,1,3,4
6448,26537,2005,1,3,4
6449,26537,2006,1,3,4
6450,26537,2007,1,3,4
6451,26537,2008,1,3,4
6452,26537,2009,1,3,4
6453,26537,2010,0,3,3
6454,26780,1995,0,1,1
6455,26780,1996,1,1,2
6456,26780,1997,1,3,4
6457,26780,1998,1,3,4
6458,26780,1999,1,3,4
6459,26780,2000,1,3,4
6460,26780,2001,1,3,4
6461,26780,2002,1,3,4
6462,26780,2003,1,3,4
6463,26780,2004,1,3,4
6464,26780,2005,1,2,3
6465,26780,2006,1,4,5
6466,26780,2007,1,3,4
6467,26780,2008,1,3,4
6468,26780,2009,1,3,4
6469,26780,2010,1,3,4
6470,26780,2011,1,3,4
6471,26780,2012,1,3,4
6472,26780,2013,1,3,4
6473,26780,2014,1,3,4
6474,26780,2015,1,3,4
6475,26780,2016,1,3,4
6476,26780,2017,1,3,4
6477,26782,1997,0,1,1
6478,26820,2000,0,1,1
6479,26820,2001,1,2,3
6480,26820,2002,0,3,3
6481,26820,2003,1,3,4
6482,26820,2004,1,2,3
6483,26820,2005,1,3,4
6484,26820,2006,1,3,4
6485,26820,2007,1,3,4
6486,26820,2008,1,3,4
6487,26820,2009,1,3,4
6488,26820,2010,1,3,4
6489,26820,2011,1,0,1
6490,26821,1995,1,0,1
6491,26821,1996,1,1,2
6492,26821,1997,0,4,4
6493,26821,1998,1,3,4
6494,26821,1999,0,1,1
6495,26938,1995,0,1,1
6496,26938,1996,0,1,1
6497,26938,1997,1,3,4
6498,26938,1998,1,0,1
6499,26987,1995,1,1,2
6500,26987,1996,1,2,3
6501,26987,1997,1,3,4
6502,26987,1998,1,3,4
6503,26987,1999,1,3,4
6504,26987,2000,0,3,3
6505,26987,2001,1,3,4
6506,26987,2002,1,3,4
6507,26987,2003,1,3,4
6508,26987,2004,1,3,4
6509,26990,1995,0,1,1
6510,26990,1997,0,1,1
6511,26990,1998,0,3,3
6512,26990,1999,1,3,4
6513,26990,2000,0,3,3
6514,26990,2001,0,1,1
6515,26994,1996,0,1,1
6516,26994,1997,1,3,4
6517,26999,1995,1,0,1
6518,26999,1996,1,1,2
6519,26999,1997,1,3,4
6520,26999,1998,1,3,4
6521,26999,1999,0,3,3
6522,27075,1996,1,1,2
6523,27075,1997,1,3,4
6524,27075,1998,1,3,4
6525,27075,1999,1,3,4
6526,27082,1996,0,1,1
6527,27082,1997,1,2,3
6528,27082,1998,0,3,3
6529,27082,1999,1,0,1
6530,27093,1995,0,1,1
6531,27093,1996,0,2,2
6532,27093,1997,1,3,4
6533,27093,1998,1,3,4
6534,27093,1999,0,3,3
6535,27093,2000,1,3,4
6536,27093,2001,1,3,4
6537,27093,2002,0,3,3
6538,27093,2003,1,3,4
6539,27093,2004,1,3,4
6540,27093,2005,1,3,4
6541,27093,2006,1,3,4
6542,27093,2007,1,3,4
6543,27093,2008,1,3,4
6544,27093,2009,1,3,4
6545,27093,2010,1,3,4
6546,27093,2011,1,3,4
6547,27093,2012,1,3,4
6548,27093,2013,1,3,4
6549,27093,2014,1,3,4
6550,27093,2015,1,3,4
6551,27093,2016,1,3,4
6552,27093,2017,1,3,4
6553,27096,1995,0,1,1
6554,27096,1996,0,2,2
6555,27096,1997,1,3,4
6556,27096,1998,1,3,4
6557,27096,1999,0,3,3
6558,27096,2000,1,3,4
6559,27096,2001,1,3,4
6560,27096,2002,1,3,4
6561,27096,2003,1,3,4
6562,27096,2004,1,3,4
6563,27096,2005,1,3,4
6564,27096,2006,1,3,4
6565,27096,2007,1,3,4
6566,27096,2008,1,3,4
6567,27099,1998,1,3,4
6568,27099,1999,1,3,4
6569,27099,2000,1,3,4
6570,27099,2001,1,3,4
6571,27099,2002,1,3,4
6572,27099,2003,1,3,4
6573,27116,1995,0,1,1
6574,27116,1996,0,2,2
6575,27116,1997,0,3,3
6576,27116,1998,0,3,3
6577,27116,1999,0,3,3
6578,27116,2000,0,3,3
6579,27116,2001,0,2,2
6580,27119,1995,0,1,1
6581,27119,1996,1,1,2
6582,27119,1997,0,3,3
6583,27119,1998,0,3,3
6584,27119,1999,0,3,3
6585,27119,2000,0,3,3
6586,27119,2001,1,3,4
6587,27119,2002,0,2,2
6588,27326,1995,0,1,1
6589,27326,1996,0,1,1
6590,27367,1995,0,1,1
6591,27367,1996,0,2,2
6592,27367,1997,1,3,4
6593,27367,1998,1,3,4
6594,27367,1999,1,3,4
6595,27367,2000,1,4,5
6596,27367,2001,1,3,4
6597,27367,2002,1,3,4
6598,27367,2003,1,3,4
6599,27367,2004,1,3,4
6600,27367,2005,1,3,4
6601,27367,2006,1,3,4
6602,27367,2007,1,3,4
6603,27367,2008,1,3,4
6604,27367,2009,1,3,4
6605,27367,2010,1,3,4
6606,27367,2011,1,3,4
6607,27367,2012,1,0,1
6608,27409,1995,0,1,1
6609,27419,1995,0,1,1
6610,27419,1996,0,1,1
6611,27419,1997,0,3,3
6612,27419,1998,1,3,4
6613,27419,1999,1,3,4
6614,27419,2000,1,3,4
6615,27419,2001,1,3,4
6616,27419,2002,1,3,4
6617,27419,2003,1,3,4
6618,27419,2004,1,3,4
6619,27419,2005,1,3,4
6620,27419,2006,1,3,4
6621,27419,2007,1,3,4
6622,27419,2008,1,3,4
6623,27419,2009,1,3,4
6624,27419,2010,1,3,4
6625,27419,2011,1,3,4
6626,27419,2012,1,3,4
6627,27419,2013,1,3,4
6628,27419,2014,1,3,4
6629,27419,2015,1,3,4
6630,27419,2016,1,3,4
6631,27419,2017,1,3,4
6632,27425,1995,1,0,1
6633,27425,1996,1,1,2
6634,27425,1997,0,3,3
6635,27425,1998,1,3,4
6636,27425,1999,0,3,3
6637,27425,2000,1,3,4
6638,27425,2001,1,3,4
6639,27425,2002,1,3,4
6640,27425,2003,1,3,4
6641,27425,2004,0,3,3
6642,27430,1995,0,1,1
6643,27430,1996,1,1,2
6644,27430,1997,1,3,4
6645,27430,1998,1,4,5
6646,27430,1999,1,3,4
6647,27430,2000,1,3,4
6648,27430,2001,0,3,3
6649,27430,2002,0,3,3
6650,27430,2003,1,3,4
6651,27430,2004,1,3,4
6652,27430,2005,1,3,4
6653,27430,2006,1,3,4
6654,27430,2007,1,3,4
6655,27430,2008,1,2,3
6656,27430,2009,0,2,2
6657,27430,2013,0,2,2
6658,27430,2014,1,3,4
6659,27430,2015,1,3,4
6660,27430,2016,1,2,3
6661,27430,2017,1,3,4
6662,27442,1995,1,1,2
6663,27442,1996,0,2,2
6664,27442,1997,1,3,4
6665,27442,1998,0,1,1
6666,27500,1995,0,1,1
6667,27500,1996,0,2,2
6668,27500,1997,0,3,3
6669,27500,1998,0,3,3
6670,27500,1999,0,3,3
6671,27500,2000,0,3,3
6672,27500,2001,0,3,3
6673,27500,2002,0,5,5
6674,27500,2003,1,3,4
6675,27500,2004,1,3,4
6676,27500,2005,1,3,4
6677,27500,2006,1,3,4
6678,27566,1996,2,1,3
6679,27566,1997,2,3,5
6680,27566,1998,2,3,5
6681,27566,1999,1,1,2
6682,27613,1995,0,1,1
6683,27613,1996,0,1,1
6684,27613,1997,0,3,3
6685,27613,1998,1,3,4
6686,27613,1999,0,3,3
6687,27613,2000,1,3,4
6688,27613,2001,1,3,4
6689,27613,2002,0,3,3
6690,27613,2003,1,3,4
6691,27613,2004,1,3,4
6692,27613,2005,1,3,4
6693,27613,2006,1,3,4
6694,27613,2007,1,3,4
6695,27613,2008,1,3,4
6696,27613,2009,1,3,4
6697,27613,2010,1,3,4
6698,27673,1996,0,1,1
6699,27673,1997,0,3,3
6700,27673,1998,1,3,4
6701,27673,1999,1,3,4
6702,27673,2000,1,2,3
6703,27673,2001,1,3,4
6704,27673,2002,2,3,5
6705,27673,2003,1,3,4
6706,27673,2004,1,3,4
6707,27673,2005,1,3,4
6708,27673,2006,1,3,4
6709,27673,2007,1,3,4
6710,27673,2008,1,3,4
6711,27673,2009,1,3,4
6712,27673,2010,1,3,4
6713,27673,2011,1,3,4
6714,27673,2012,1,3,4
6715,27673,2013,1,3,4
6716,27673,2014,1,3,4
6717,27673,2015,1,3,4
6718,27673,2016,1,3,4
6719,27673,2017,1,3,4
6720,27748,1995,0,1,1
6721,27748,1996,0,2,2
6722,27748,1997,1,3,4
6723,27748,1998,1,3,4
6724,27748,1999,1,3,4
6725,27748,2000,0,2,2
6726,27748,2002,1,4,5
6727,27748,2003,1,3,4
6728,27748,2004,1,3,4
6729,27748,2005,1,3,4
6730,27748,2006,1,3,4
6731,27748,2007,1,3,4
6732,27748,2008,1,3,4
6733,27748,2009,1,3,4
6734,27748,2010,1,3,4
6735,27748,2011,1,3,4
6736,27748,2012,1,3,4
6737,27751,1995,0,1,1
6738,27751,1996,0,1,1
6739,27751,1997,0,3,3
6740,27751,1998,0,3,3
6741,27751,1999,0,3,3
6742,27751,2000,1,3,4
6743,27751,2001,1,3,4
6744,27751,2002,1,3,4
6745,27751,2003,1,3,4
6746,27751,2004,1,2,3
6747,27751,2005,0,3,3
6748,27751,2006,1,3,4
6749,27751,2007,1,3,4
6750,27850,1998,3,13,16
6751,27850,1999,1,3,4
6752,27850,2001,1,2,3
6753,27850,2009,0,2,2
6754,27879,1995,0,1,1
6755,27879,1996,0,1,1
6756,27879,1997,2,3,5
6757,27879,1998,0,3,3
6758,27879,1999,0,3,3
6759,27879,2000,0,3,3
6760,27879,2001,0,3,3
6761,27879,2002,0,3,3
6762,27879,2003,1,3,4
6763,27879,2004,1,3,4
6764,27879,2005,1,2,3
6765,27894,1996,0,1,1
6766,27904,1995,1,1,2
6767,27904,1996,0,2,2
6768,27904,1997,1,3,4
6769,27904,1998,1,3,4
6770,27904,1999,0,3,3
6771,27904,2000,0,3,3
6772,27904,2001,0,3,3
6773,27904,2002,0,3,3
6774,27904,2003,1,3,4
6775,27904,2004,1,3,4
6776,27904,2005,1,3,4
6777,27904,2006,1,3,4
6778,27904,2007,1,3,4
6779,27904,2008,1,3,4
6780,27904,2009,1,3,4
6781,27904,2010,1,3,4
6782,27904,2011,1,3,4
6783,27904,2012,1,3,4
6784,27904,2013,1,3,4
6785,27904,2014,1,3,4
6786,27904,2015,1,3,4
6787,27904,2016,1,3,4
6788,27904,2017,1,3,4
6789,27960,1999,1,1,2
6790,27960,2000,0,4,4
6791,27960,2001,1,3,4
6792,27960,2007,0,3,3
6793,27960,2008,1,3,4
6794,27960,2009,1,1,2
6795,27960,2011,1,5,6
6796,27960,2012,1,1,2
6797,27960,2014,0,1,1
6798,27984,1995,0,1,1
6799,27984,1996,0,1,1
6800,27984,1997,1,3,4
6801,27984,1998,1,3,4
6802,27984,1999,1,3,4
6803,27984,2000,1,3,4
6804,27984,2001,1,3,4
6805,27984,2002,1,3,4
6806,27984,2003,1,3,4
6807,27996,1995,0,1,1
6808,27996,1996,0,1,1
6809,27996,1997,1,3,4
6810,27996,1998,0,3,3
6811,27996,1999,1,3,4
6812,27996,2000,0,3,3
6813,27996,2001,0,3,3
6814,27996,2002,1,3,4
6815,27996,2003,1,3,4
6816,27996,2004,1,3,4
6817,27996,2005,1,3,4
6818,27996,2006,1,3,4
6819,27996,2007,1,3,4
6820,27996,2008,1,3,4
6821,27996,2009,1,3,4
6822,27996,2010,1,3,4
6823,27996,2011,1,3,4
6824,27996,2012,1,3,4
6825,27996,2013,1,3,4
